ID,HTML
16809,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Felheart Robes</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Chest</td><th>Cloth</th></tr></tbody></table>102 Armor<br>+20 Intellect<br>+25 Stamina<br>+10 Fire Resistance<br>Durability 100 / 100<br>Classes: Warlock<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=23727" class="q2">Improves your chance to hit with spells by 1%.</a></span><br><span class="q2">Equip: <a href="?spell=24595" class="q2">Increases damage and healing done by magical spells and effects by up to 24.</a></span><br><span class="q"><a href="?itemset=203" class="q">Felheart Raiment</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16806">Felheart Belt</a></span><br><span><a href="?item=16804">Felheart Bracers</a></span><br><span><a href="?item=16805">Felheart Gloves</a></span><br><span><a href="?item=16810">Felheart Pants</a></span><br><span><a href="?item=16809">Felheart Robes</a></span><br><span><a href="?item=16807">Felheart Shoulder Pads</a></span><br><span><a href="?item=16808">Felheart Horns</a></span><br><span><a href="?item=16803">Felheart Slippers</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=23554">Health or Mana gained from Drain Life and Drain Mana increased by 15%.</a></span><br><span>(5) Set: <a href="?spell=21741">Your pet gains 15 stamina and 100 spell resistance against all schools of magic.</a></span><br><span>(8) Set: <a href="?spell=23553">Mana cost of Shadow spells reduced by 15%.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16817,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Girdle of Prophecy</b><br>Binds when equipped<table width="100%"><tbody><tr><td>Waist</td><th>Cloth</th></tr></tbody></table>57 Armor<br>+22 Intellect<br>+10 Spirit<br>+10 Stamina<br>+7 Fire Resistance<br>Durability 35 / 35<br>Classes: Priest<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=21618" class="q2">Restores 4 mana per 5 sec.</a></span><br><span class="q2">Equip: <a href="?spell=9415" class="q2">Increases damage and healing done by magical spells and effects by up to 9.</a></span><br><span class="q2">Equip: <a href="?spell=7677" class="q2">Increases healing done by spells and effects by up to 7.</a></span><br><span class="q"><a href="?itemset=202" class="q">Vestments of Prophecy</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16811">Boots of Prophecy</a></span><br><span><a href="?item=16813">Circlet of Prophecy</a></span><br><span><a href="?item=16817">Girdle of Prophecy</a></span><br><span><a href="?item=16812">Gloves of Prophecy</a></span><br><span><a href="?item=16814">Pants of Prophecy</a></span><br><span><a href="?item=16816">Mantle of Prophecy</a></span><br><span><a href="?item=16815">Robes of Prophecy</a></span><br><span><a href="?item=16819">Vambraces of Prophecy</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=21973">-100 sec to the casting time of your Flash Heal spell.</a></span><br><span>(5) Set: <a href="?spell=21092">Improves your chance to get a critical strike with Holy spells by 2%.</a></span><br><span>(8) Set: <a href="?spell=23550">Increases your chance of a critical hit with Prayer of Healing by 25%.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
18260,<table><tbody><tr><td><table><tbody><tr><td><b class="q3">Formula: Enchant Weapon - Healing Power</b><br>Binds when picked up<br>Requires Enchanting (300)<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Use: <a href="?spell=22754" class="q2">Teaches you how to permanently enchant a weapon to add up to 55 points of healing to healing spells.</a></span><br></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
17073,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Earthshaker</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Two-hand</td><th>Mace</th></tr></tbody></table><table width="100%"><tbody><tr><td>175 - 263  Damage</td><th>Speed 3.50</th></tr></tbody></table>(62.6 damage per second)<br>Durability 120 / 120<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Chance on hit: <a href="?spell=21152" class="q2">Knocks down all nearby enemies for 3 sec.</a></span><br><span class="q2">Equip: <a href="?spell=9332" class="q2">+22 Attack Power.</a></span><br></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16810,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Felheart Pants</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Legs</td><th>Cloth</th></tr></tbody></table>89 Armor<br>+19 Intellect<br>+20 Stamina<br>+10 Shadow Resistance<br>Durability 75 / 75<br>Classes: Warlock<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=14798" class="q2">Increases damage and healing done by magical spells and effects by up to 30.</a></span><br><span class="q"><a href="?itemset=203" class="q">Felheart Raiment</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16806">Felheart Belt</a></span><br><span><a href="?item=16804">Felheart Bracers</a></span><br><span><a href="?item=16805">Felheart Gloves</a></span><br><span><a href="?item=16810">Felheart Pants</a></span><br><span><a href="?item=16809">Felheart Robes</a></span><br><span><a href="?item=16807">Felheart Shoulder Pads</a></span><br><span><a href="?item=16808">Felheart Horns</a></span><br><span><a href="?item=16803">Felheart Slippers</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=23554">Health or Mana gained from Drain Life and Drain Mana increased by 15%.</a></span><br><span>(5) Set: <a href="?spell=21741">Your pet gains 15 stamina and 100 spell resistance against all schools of magic.</a></span><br><span>(8) Set: <a href="?spell=23553">Mana cost of Shadow spells reduced by 15%.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16854,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Lawbringer Helm</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Head</td><th>Plate</th></tr></tbody></table>608 Armor<br>+24 Intellect<br>+10 Agility<br>+20 Stamina<br>+9 Strength<br>+10 Fire Resistance<br>Durability 100 / 100<br>Classes: Paladin<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=21619" class="q2">Restores 4 mana per 5 sec.</a></span><br><span class="q2">Equip: <a href="?spell=9344" class="q2">Increases damage and healing done by magical spells and effects by up to 15.</a></span><br><span class="q2">Equip: <a href="?spell=7678" class="q2">Increases healing done by spells and effects by up to 9.</a></span><br><span class="q"><a href="?itemset=208" class="q">Lawbringer Armor</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16858">Lawbringer Belt</a></span><br><span><a href="?item=16859">Lawbringer Boots</a></span><br><span><a href="?item=16857">Lawbringer Bracers</a></span><br><span><a href="?item=16853">Lawbringer Chestguard</a></span><br><span><a href="?item=16860">Lawbringer Gauntlets</a></span><br><span><a href="?item=16854">Lawbringer Helm</a></span><br><span><a href="?item=16855">Lawbringer Legplates</a></span><br><span><a href="?item=16856">Lawbringer Spaulders</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=23564">Increases the chance of triggering a Judgement of Light and Judgement of Wisdom by 10%.</a></span><br><span>(5) Set: <a href="?spell=18384">Improves your chance to get a critical strike with spells by 1%.</a></span><br><span>(5) Set: <a href="?spell=7597">Improves your chance to get a critical strike by 1%.</a></span><br><span>(8) Set: <a href="?spell=21747">Gives the Paladin a chance on every melee hit to heal your party for 189 to 212.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
17072,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Blastershot Launcher</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Ranged</td><th>Gun</th></tr></tbody></table><table width="100%"><tbody><tr><td>73 - 136  Damage</td><th>Speed 2.60</th></tr></tbody></table>(40.2 damage per second)<br>+6 Stamina<br>Durability 90 / 90<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=7597" class="q2">Improves your chance to get a critical strike by 1%.</a></span><br></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16811,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Boots of Prophecy</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Feet</td><th>Cloth</th></tr></tbody></table>70 Armor<br>+18 Intellect<br>+15 Spirit<br>+17 Stamina<br>+7 Shadow Resistance<br>Durability 50 / 50<br>Classes: Priest<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=9416" class="q2">Increases damage and healing done by magical spells and effects by up to 11.</a></span><br><span class="q2">Equip: <a href="?spell=7677" class="q2">Increases healing done by spells and effects by up to 7.</a></span><br><span class="q"><a href="?itemset=202" class="q">Vestments of Prophecy</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16811">Boots of Prophecy</a></span><br><span><a href="?item=16813">Circlet of Prophecy</a></span><br><span><a href="?item=16817">Girdle of Prophecy</a></span><br><span><a href="?item=16812">Gloves of Prophecy</a></span><br><span><a href="?item=16814">Pants of Prophecy</a></span><br><span><a href="?item=16816">Mantle of Prophecy</a></span><br><span><a href="?item=16815">Robes of Prophecy</a></span><br><span><a href="?item=16819">Vambraces of Prophecy</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=21973">-100 sec to the casting time of your Flash Heal spell.</a></span><br><span>(5) Set: <a href="?spell=21092">Improves your chance to get a critical strike with Holy spells by 2%.</a></span><br><span>(8) Set: <a href="?spell=23550">Increases your chance of a critical hit with Prayer of Healing by 25%.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
17063,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Band of Accuria</b><br>Binds when picked up<br>Unique<table width="100%"><tbody><tr><td>Finger</td><th></th></tr></tbody></table>+10 Stamina<br>+16 Agility<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=15465" class="q2">Improves your chance to hit by 2%.</a></span><br></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
4787,<table><tbody><tr><td><table><tbody><tr><td><b class="q0">Burning Pitch</b><br></td></tr></tbody></table><table><tbody><tr><td></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16938,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Dragonstalker's Legguards</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Legs</td><th>Mail</th></tr></tbody></table>422 Armor<br>+31 Agility<br>+15 Intellect<br>+8 Spirit<br>+16 Stamina<br>+10 Fire Resistance<br>+10 Arcane Resistance<br>Durability 105 / 105<br>Classes: Hunter<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=15464" class="q2">Improves your chance to hit by 1%.</a></span><br><span class="q2">Equip: <a href="?spell=7597" class="q2">Improves your chance to get a critical strike by 1%.</a></span><br><span class="q"><a href="?itemset=215" class="q">Dragonstalker Armor</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16936">Dragonstalker's Belt</a></span><br><span><a href="?item=16935">Dragonstalker's Bracers</a></span><br><span><a href="?item=16942">Dragonstalker's Breastplate</a></span><br><span><a href="?item=16940">Dragonstalker's Gauntlets</a></span><br><span><a href="?item=16941">Dragonstalker's Greaves</a></span><br><span><a href="?item=16939">Dragonstalker's Helm</a></span><br><span><a href="?item=16938">Dragonstalker's Legguards</a></span><br><span><a href="?item=16937">Dragonstalker's Spaulders</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=23559">Increases the Ranged Attack Power bonus of your Aspect of the Hawk by 20% and Melee Attack Power bonus of your Aspect of the Wolf by 20%.</a></span><br><span>(5) Set: <a href="?spell=21928">Increases your pet's stamina by 40 and all spell resistances by 60.</a></span><br><span>(8) Set: <a href="?spell=23578">You have a chance whenever you deal ranged damage to apply an Expose Weakness effect to the target. Expose Weakness increases the Ranged Attack Power of all attackers against that target by 450 for 7 sec.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
18811,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Fireproof Cloak</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Back</td><th>Cloth</th></tr></tbody></table>54 Armor<br>+12 Stamina<br>+9 Intellect<br>+8 Spirit<br>+18 Fire Resistance<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16803,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Felheart Slippers</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Feet</td><th>Cloth</th></tr></tbody></table>70 Armor<br>+11 Intellect<br>+21 Stamina<br>+7 Shadow Resistance<br>Durability 50 / 50<br>Classes: Warlock<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=23727" class="q2">Improves your chance to hit with spells by 1%.</a></span><br><span class="q2">Equip: <a href="?spell=9346" class="q2">Increases damage and healing done by magical spells and effects by up to 18.</a></span><br><span class="q"><a href="?itemset=203" class="q">Felheart Raiment</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16806">Felheart Belt</a></span><br><span><a href="?item=16804">Felheart Bracers</a></span><br><span><a href="?item=16805">Felheart Gloves</a></span><br><span><a href="?item=16810">Felheart Pants</a></span><br><span><a href="?item=16809">Felheart Robes</a></span><br><span><a href="?item=16807">Felheart Shoulder Pads</a></span><br><span><a href="?item=16808">Felheart Horns</a></span><br><span><a href="?item=16803">Felheart Slippers</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=23554">Health or Mana gained from Drain Life and Drain Mana increased by 15%.</a></span><br><span>(5) Set: <a href="?spell=21741">Your pet gains 15 stamina and 100 spell resistance against all schools of magic.</a></span><br><span>(8) Set: <a href="?spell=23553">Mana cost of Shadow spells reduced by 15%.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
21110,<table><tbody><tr><td><table><tbody><tr><td><b class="q1">Draconic for Dummies</b><br>Binds when picked up<br>Unique<br></td></tr></tbody></table><table><tbody><tr><td><span class="q">"Chapter VIII"</span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
18823,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Aged Core Leather Gloves</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Hands</td><th>Leather</th></tr></tbody></table>130 Armor<br>+15 Strength<br>+15 Stamina<br>+8 Fire Resistance<br>+5 Shadow Resistance<br>Durability 40 / 40<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=7597" class="q2">Improves your chance to get a critical strike by 1%.</a></span><br><span class="q2">Equip: <a href="?spell=7576" class="q2">Increased Daggers +5.</a></span><br></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16820,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Nightslayer Chestpiece</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Chest</td><th>Leather</th></tr></tbody></table>200 Armor<br>+29 Agility<br>+20 Stamina<br>+10 Strength<br>+10 Fire Resistance<br>Durability 120 / 120<br>Classes: Rogue<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=7597" class="q2">Improves your chance to get a critical strike by 1%.</a></span><br><span class="q"><a href="?itemset=204" class="q">Nightslayer Armor</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16827">Nightslayer Belt</a></span><br><span><a href="?item=16824">Nightslayer Boots</a></span><br><span><a href="?item=16825">Nightslayer Bracelets</a></span><br><span><a href="?item=16820">Nightslayer Chestpiece</a></span><br><span><a href="?item=16821">Nightslayer Cover</a></span><br><span><a href="?item=16826">Nightslayer Gloves</a></span><br><span><a href="?item=16822">Nightslayer Pants</a></span><br><span><a href="?item=16823">Nightslayer Shoulder Pads</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=21874">Reduces the cooldown of your Vanish ability by 30000 sec.</a></span><br><span>(5) Set: <a href="?spell=21975">Increases your maximum Energy by 10.</a></span><br><span>(8) Set: <a href="?spell=23582">Heals the rogue for 500 when Vanish is performed.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
18820,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Talisman of Ephemeral Power</b><br>Binds when picked up<br>Unique<table width="100%"><tbody><tr><td>Trinket</td><th></th></tr></tbody></table>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Use: <a href="?spell=23271" class="q2">Increases damage and healing done by magical spells and effects by up to 175 for 15 sec.</a></span><br></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16867,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Legplates of Might</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Legs</td><th>Plate</th></tr></tbody></table>655 Armor<br>+24 Stamina<br>+24 Strength<br>+10 Shadow Resistance<br>Durability 120 / 120<br>Classes: Warrior<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=13665" class="q2">Increases your chance to parry an attack by 1%.</a></span><br><span class="q2">Equip: <a href="?spell=13385" class="q2">Increased Defense +7.</a></span><br><span class="q"><a href="?itemset=209" class="q">Battlegear of Might</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16864">Belt of Might</a></span><br><span><a href="?item=16861">Bracers of Might</a></span><br><span><a href="?item=16865">Breastplate of Might</a></span><br><span><a href="?item=16863">Gauntlets of Might</a></span><br><span><a href="?item=16866">Helm of Might</a></span><br><span><a href="?item=16867">Legplates of Might</a></span><br><span><a href="?item=16868">Pauldrons of Might</a></span><br><span><a href="?item=16862">Sabatons of Might</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=23562">Increases the block value of your shield by 30.</a></span><br><span>(5) Set: <a href="?spell=21838">Gives you a 20% chance to generate an additional Rage point whenever damage is dealt to you.</a></span><br><span>(8) Set: <a href="?spell=23561">Increases the threat generated by Sunder Armor by 15%.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16922,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Leggings of Transcendence</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Legs</td><th>Cloth</th></tr></tbody></table>101 Armor<br>+21 Intellect<br>+21 Spirit<br>+16 Stamina<br>+10 Shadow Resistance<br>+10 Arcane Resistance<br>Durability 75 / 75<br>Classes: Priest<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=21364" class="q2">Restores 7 mana per 5 sec.</a></span><br><span class="q2">Equip: <a href="?spell=24595" class="q2">Increases damage and healing done by magical spells and effects by up to 24.</a></span><br><span class="q2">Equip: <a href="?spell=9408" class="q2">Increases healing done by spells and effects by up to 22.</a></span><br><span class="q"><a href="?itemset=211" class="q">Vestments of Transcendence</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16925">Belt of Transcendence</a></span><br><span><a href="?item=16926">Bindings of Transcendence</a></span><br><span><a href="?item=16919">Boots of Transcendence</a></span><br><span><a href="?item=16921">Halo of Transcendence</a></span><br><span><a href="?item=16920">Handguards of Transcendence</a></span><br><span><a href="?item=16922">Leggings of Transcendence</a></span><br><span><a href="?item=16924">Pauldrons of Transcendence</a></span><br><span><a href="?item=16923">Robes of Transcendence</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=21894">Allows 15% of your Mana regeneration to continue while casting.</a></span><br><span>(5) Set: <a href="?spell=21853">When struck in melee there is a 50% chance you will Fade for 4 sec.</a></span><br><span>(8) Set: <a href="?spell=22010">Your Greater Heals now have a heal over time component equivalent to a rank 5 Renew.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
17203,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Sulfuron Ingot</b><table width="100%"><tbody><tr><td></td></tr></tbody></table></td></tr></tbody></table><table><tbody><tr><td></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16863,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Gauntlets of Might</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Hands</td><th>Plate</th></tr></tbody></table>468 Armor<br>+17 Stamina<br>+22 Strength<br>+7 Fire Resistance<br>Durability 55 / 55<br>Classes: Warrior<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=15464" class="q2">Improves your chance to hit by 1%.</a></span><br><span class="q2">Equip: <a href="?spell=13383" class="q2">Increased Defense +5.</a></span><br><span class="q"><a href="?itemset=209" class="q">Battlegear of Might</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16864">Belt of Might</a></span><br><span><a href="?item=16861">Bracers of Might</a></span><br><span><a href="?item=16865">Breastplate of Might</a></span><br><span><a href="?item=16863">Gauntlets of Might</a></span><br><span><a href="?item=16866">Helm of Might</a></span><br><span><a href="?item=16867">Legplates of Might</a></span><br><span><a href="?item=16868">Pauldrons of Might</a></span><br><span><a href="?item=16862">Sabatons of Might</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=23562">Increases the block value of your shield by 30.</a></span><br><span>(5) Set: <a href="?spell=21838">Gives you a 20% chance to generate an additional Rage point whenever damage is dealt to you.</a></span><br><span>(8) Set: <a href="?spell=23561">Increases the threat generated by Sunder Armor by 15%.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
18814,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Choker of the Fire Lord</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Neck</td><th></th></tr></tbody></table>+7 Intellect<br>+7 Stamina<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=18052" class="q2">Increases damage and healing done by magical spells and effects by up to 34.</a></span><br></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16846,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Giantstalker's Helmet</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Head</td><th>Mail</th></tr></tbody></table>343 Armor<br>+23 Agility<br>+15 Intellect<br>+8 Spirit<br>+23 Stamina<br>+10 Fire Resistance<br>Durability 85 / 85<br>Classes: Hunter<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=7597" class="q2">Improves your chance to get a critical strike by 1%.</a></span><br><span class="q"><a href="?itemset=206" class="q">Giantstalker Armor</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16851">Giantstalker's Belt</a></span><br><span><a href="?item=16849">Giantstalker's Boots</a></span><br><span><a href="?item=16850">Giantstalker's Bracers</a></span><br><span><a href="?item=16845">Giantstalker's Breastplate</a></span><br><span><a href="?item=16848">Giantstalker's Epaulets</a></span><br><span><a href="?item=16852">Giantstalker's Gloves</a></span><br><span><a href="?item=16846">Giantstalker's Helmet</a></span><br><span><a href="?item=16847">Giantstalker's Leggings</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=23560">Increases the range of your Mend Pet spell by 50% and the effect by 10%.  Also reduces the cost by 30%.</a></span><br><span>(5) Set: <a href="?spell=21926">Increases your pet's stamina by 30 and all spell resistances by 40.</a></span><br><span>(8) Set: <a href="?spell=23566">Increases the damage of Multi-shot and Volley by 15%.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
18265,<table><tbody><tr><td><table><tbody><tr><td><b class="q3">Pattern: Flarecore Wraps</b><br>Requires Tailoring (300)<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Use: <a href="?spell=22760" class="q2">Teaches you how to sew Flarecore Wraps.</a></span><br></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16821,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Nightslayer Cover</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Head</td><th>Leather</th></tr></tbody></table>163 Armor<br>+20 Agility<br>+19 Stamina<br>+6 Strength<br>+10 Fire Resistance<br>Durability 70 / 70<br>Classes: Rogue<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=7598" class="q2">Improves your chance to get a critical strike by 2%.</a></span><br><span class="q"><a href="?itemset=204" class="q">Nightslayer Armor</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16827">Nightslayer Belt</a></span><br><span><a href="?item=16824">Nightslayer Boots</a></span><br><span><a href="?item=16825">Nightslayer Bracelets</a></span><br><span><a href="?item=16820">Nightslayer Chestpiece</a></span><br><span><a href="?item=16821">Nightslayer Cover</a></span><br><span><a href="?item=16826">Nightslayer Gloves</a></span><br><span><a href="?item=16822">Nightslayer Pants</a></span><br><span><a href="?item=16823">Nightslayer Shoulder Pads</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=21874">Reduces the cooldown of your Vanish ability by 30000 sec.</a></span><br><span>(5) Set: <a href="?spell=21975">Increases your maximum Energy by 10.</a></span><br><span>(8) Set: <a href="?spell=23582">Heals the rogue for 500 when Vanish is performed.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
18563,<table><tbody><tr><td><table><tbody><tr><td><b class="q5">Bindings of the Windseeker</b><br>Binds when picked up<br>Unique<br>Classes: Warrior, Paladin, Hunter, Rogue<br></td></tr></tbody></table><table><tbody><tr><td><span class="q">"The Left Half of Thunderaan's Eternal Prison"</span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
